#density :K+ sd(:K+) :Cl- sd(:Cl-)
  -27.3750      0.013    0.00355      0.012    0.00343
  -27.1250      0.013    0.00355      0.012    0.00334
  -26.8750      0.013    0.00346      0.011    0.00328
  -26.6250      0.012    0.00341      0.011    0.00324
  -26.3750      0.012    0.00340      0.010    0.00315
  -26.1250      0.011    0.00332      0.010    0.00307
  -25.8750      0.011    0.00330      0.009    0.00304
  -25.6250      0.011    0.00321      0.009    0.00296
  -25.3750      0.010    0.00317      0.008    0.00284
  -25.1250      0.010    0.00312      0.008    0.00276
  -24.8750      0.010    0.00305      0.007    0.00267
  -24.6250      0.009    0.00300      0.007    0.00258
  -24.3750      0.009    0.00292      0.006    0.00251
  -24.1250      0.008    0.00286      0.006    0.00239
  -23.8750      0.008    0.00276      0.005    0.00229
  -23.6250      0.008    0.00270      0.005    0.00219
  -23.3750      0.007    0.00263      0.004    0.00208
  -23.1250      0.007    0.00256      0.004    0.00197
  -22.8750      0.006    0.00249      0.004    0.00188
  -22.6250      0.006    0.00239      0.003    0.00175
  -22.3750      0.006    0.00231      0.003    0.00165
  -22.1250      0.005    0.00224      0.002    0.00155
  -21.8750      0.005    0.00213      0.002    0.00145
  -21.6250      0.004    0.00206      0.002    0.00135
  -21.3750      0.004    0.00202      0.002    0.00123
  -21.1250      0.004    0.00191      0.001    0.00116
  -20.8750      0.004    0.00185      0.001    0.00105
  -20.6250      0.003    0.00175      0.001    0.00099
  -20.3750      0.003    0.00168      0.001    0.00089
  -20.1250      0.003    0.00159      0.001    0.00083
  -19.8750      0.002    0.00153      0.001    0.00075
  -19.6250      0.002    0.00147      0.000    0.00069
  -19.3750      0.002    0.00141      0.000    0.00063
  -19.1250      0.002    0.00135      0.000    0.00058
  -18.8750      0.002    0.00129      0.000    0.00052
  -18.6250      0.002    0.00123      0.000    0.00047
  -18.3750      0.001    0.00117      0.000    0.00042
  -18.1250      0.001    0.00113      0.000    0.00036
  -17.8750      0.001    0.00106      0.000    0.00031
  -17.6250      0.001    0.00104      0.000    0.00030
  -17.3750      0.001    0.00100      0.000    0.00027
  -17.1250      0.001    0.00095      0.000    0.00023
  -16.8750      0.001    0.00092      0.000    0.00021
  -16.6250      0.001    0.00089      0.000    0.00020
  -16.3750      0.001    0.00085      0.000    0.00017
  -16.1250      0.001    0.00082      0.000    0.00016
  -15.8750      0.001    0.00077      0.000    0.00014
  -15.6250      0.001    0.00074      0.000    0.00013
  -15.3750      0.001    0.00073      0.000    0.00010
  -15.1250      0.000    0.00067      0.000    0.00009
  -14.8750      0.000    0.00063      0.000    0.00009
  -14.6250      0.000    0.00060      0.000    0.00007
  -14.3750      0.000    0.00053      0.000    0.00006
  -14.1250      0.000    0.00049      0.000    0.00005
  -13.8750      0.000    0.00046      0.000    0.00007
  -13.6250      0.000    0.00042      0.000    0.00004
  -13.3750      0.000    0.00038      0.000    0.00004
  -13.1250      0.000    0.00036      0.000    0.00004
  -12.8750      0.000    0.00033      0.000    0.00004
  -12.6250      0.000    0.00028      0.000    0.00002
  -12.3750      0.000    0.00025      0.000    0.00002
  -12.1250      0.000    0.00023      0.000    0.00000
  -11.8750      0.000    0.00020      0.000    0.00000
  -11.6250      0.000    0.00019      0.000    0.00003
  -11.3750      0.000    0.00014      0.000    0.00000
